COUNTY,LANE_TYPE,RURAL_URBAN,ROAD_MILES,TRAVEL_MVM,TOTAL_CRASHES,PDO_CRASHES,INJURY_CRASHES,FATAL_CRASHES,VICTIM_KILLED,VICTIM_INJURED,,,,,,,,,,,,,,,,,,,,,,
RIV,     FREEWAY,URBAN,165.0 ,"8,371.2 ","7,676 ","5,398 ","2,225 ",53 ,54 ,"3,114 ",,,,,,,,,,,,,,,,,,,,,,
RIV,     TOTAL,URBAN,229.9 ,"8,951.2 ","8,219 ","5,670 ","2,488 ",61 ,64 ,"3,526 ",,,,,,,,,,,,,,,,,,,,,,
RIV,      2 AND 3 LN,COUNTYWIDE,244.5 ,508.1 ,427 ,209 ,210 ,8 ,8 ,295 ,,,,,,,,,,,,,,,,,,,,,,
RIV,      4+ UND,COUNTYWIDE,9.7 ,102.3 ,71 ,37 ,33 ,1 ,1 ,51 ,,,,,,,,,,,,,,,,,,,,,,
RIV,      4+ DIV,COUNTYWIDE,36.3 ,285.1 ,396 ,174 ,215 ,7 ,7 ,340 ,,,,,,,,,,,,,,,,,,,,,,
RIV,     SUBTOTAL,COUNTYWIDE,290.5 ,895.6 ,894 ,420 ,458 ,16 ,16 ,686 ,,,,,,,,,,,,,,,,,,,,,,
RIV,     2 AND 3 LN EXP,COUNTYWIDE,0.9 ,26.4 ,35 ,24 ,11 ,0 ,0 ,14 ,,,,,,,,,,,,,,,,,,,,,,
RIV,     4+ DIV EXP,COUNTYWIDE,42.6 ,412.9 ,265 ,164 ,95 ,6 ,10 ,143 ,,,,,,,,,,,,,,,,,,,,,,
RIV,     NON FWY,COUNTYWIDE,333.9 ,"1,334.8 ","1,194 ",608 ,564 ,22 ,26 ,843 ,,,,,,,,,,,,,,,,,,,,,,
RIV,     FREEWAY,COUNTYWIDE,295.5 ,"10,694.6 ","8,984 ","6,335 ","2,582 ",67 ,69 ,"3,617 ",,,,,,,,,,,,,,,,,,,,,,
RIV,     TOTAL,COUNTYWIDE,629.4 ,"12,029.4 ","10,178 ","6,943 ","3,146 ",89 ,95 ,"4,460 ",,,,,,,,,,,,,,,,,,,,,,
SAC,      2 AND 3 LN,RURAL ,84.4 ,226.5 ,169 ,88 ,73 ,8 ,9 ,128 ,,,,,,,,,,,,,,,,,,,,,,
SAC,      4+ UND,RURAL ,0.4 ,2.6 ,5 ,1 ,4 ,0 ,0 ,5 ,,,,,,,,,,,,,,,,,,,,,,
SAC,      4+ DIV,RURAL ,0.3 ,3.1 ,20 ,14 ,6 ,0 ,0 ,9 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     SUBTOTAL,RURAL ,85.2 ,232.2 ,194 ,103 ,83 ,8 ,9 ,142 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     2 AND 3 LN EXP,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     4+ DIV EXP,RURAL ,1.4 ,24.0 ,5 ,3 ,2 ,0 ,0 ,4 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     NON FWY,RURAL ,86.5 ,256.1 ,199 ,106 ,85 ,8 ,9 ,146 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     FREEWAY,RURAL ,26.7 ,585.2 ,460 ,304 ,151 ,5 ,7 ,239 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     TOTAL,RURAL ,113.3 ,841.3 ,659 ,410 ,236 ,13 ,16 ,385 ,,,,,,,,,,,,,,,,,,,,,,
SAC,      2 AND 3 LN,URBAN,4.8 ,17.4 ,34 ,20 ,13 ,1 ,1 ,21 ,,,,,,,,,,,,,,,,,,,,,,
SAC,      4+ UND,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SAC,      4+ DIV,URBAN,0.4 ,2.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     SUBTOTAL,URBAN,5.1 ,19.4 ,34 ,20 ,13 ,1 ,1 ,21 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     2 AND 3 LN EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     4+ DIV EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     NON FWY,URBAN,5.1 ,19.4 ,34 ,20 ,13 ,1 ,1 ,21 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     FREEWAY,URBAN,92.3 ,"4,559.4 ","4,643 ","2,974 ","1,625 ",44 ,47 ,"2,293 ",,,,,,,,,,,,,,,,,,,,,,
SAC,     TOTAL,URBAN,97.5 ,"4,578.8 ","4,677 ","2,994 ","1,638 ",45 ,48 ,"2,314 ",,,,,,,,,,,,,,,,,,,,,,
SAC,      2 AND 3 LN,COUNTYWIDE,89.2 ,243.9 ,203 ,108 ,86 ,9 ,10 ,149 ,,,,,,,,,,,,,,,,,,,,,,
SAC,      4+ UND,COUNTYWIDE,0.4 ,2.6 ,5 ,1 ,4 ,0 ,0 ,5 ,,,,,,,,,,,,,,,,,,,,,,
SAC,      4+ DIV,COUNTYWIDE,0.7 ,5.1 ,20 ,14 ,6 ,0 ,0 ,9 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     SUBTOTAL,COUNTYWIDE,90.3 ,251.6 ,228 ,123 ,96 ,9 ,10 ,163 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     2 AND 3 LN EXP,COUNTYWIDE,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     4+ DIV EXP,COUNTYWIDE,1.4 ,24.0 ,5 ,3 ,2 ,0 ,0 ,4 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     NON FWY,COUNTYWIDE,91.7 ,275.5 ,233 ,126 ,98 ,9 ,10 ,167 ,,,,,,,,,,,,,,,,,,,,,,
SAC,     FREEWAY,COUNTYWIDE,119.1 ,"5,144.5 ","5,103 ","3,278 ","1,776 ",49 ,54 ,"2,532 ",,,,,,,,,,,,,,,,,,,,,,
SAC,     TOTAL,COUNTYWIDE,210.8 ,"5,420.1 ","5,336 ","3,404 ","1,874 ",58 ,64 ,"2,699 ",,,,,,,,,,,,,,,,,,,,,,
SB,      2 AND 3 LN,RURAL ,59.1 ,120.7 ,154 ,95 ,55 ,4 ,4 ,79 ,,,,,,,,,,,,,,,,,,,,,,
SB,      4+ UND,RURAL ,2.6 ,6.3 ,3 ,3 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SB,      4+ DIV,RURAL ,4.8 ,28.7 ,14 ,10 ,3 ,1 ,1 ,4 ,,,,,,,,,,,,,,,,,,,,,,
SB,     SUBTOTAL,RURAL ,66.5 ,155.8 ,171 ,108 ,58 ,5 ,5 ,83 ,,,,,,,,,,,,,,,,,,,,,,
SB,     2 AND 3 LN EXP,RURAL ,47.1 ,138.5 ,113 ,77 ,34 ,2 ,2 ,57 ,,,,,,,,,,,,,,,,,,,,,,
SB,     4+ DIV EXP,RURAL ,51.6 ,441.6 ,291 ,192 ,90 ,9 ,11 ,129 ,,,,,,,,,,,,,,,,,,,,,,
SB,     NON FWY,RURAL ,165.1 ,736.0 ,575 ,377 ,182 ,16 ,18 ,269 ,,,,,,,,,,,,,,,,,,,,,,
SB,     FREEWAY,RURAL ,10.6 ,103.3 ,45 ,32 ,12 ,1 ,2 ,23 ,,,,,,,,,,,,,,,,,,,,,,
SB,     TOTAL,RURAL ,175.7 ,839.2 ,620 ,409 ,194 ,17 ,20 ,292 ,,,,,,,,,,,,,,,,,,,,,,
SB,      2 AND 3 LN,URBAN,41.4 ,119.4 ,123 ,69 ,53 ,1 ,1 ,71 ,,,,,,,,,,,,,,,,,,,,,,
SB,      4+ UND,URBAN,6.7 ,37.0 ,55 ,35 ,19 ,1 ,1 ,26 ,,,,,,,,,,,,,,,,,,,,,,
SB,      4+ DIV,URBAN,17.7 ,126.3 ,316 ,202 ,113 ,1 ,1 ,151 ,,,,,,,,,,,,,,,,,,,,,,
SB,     SUBTOTAL,URBAN,65.7 ,282.6 ,494 ,306 ,185 ,3 ,3 ,248 ,,,,,,,,,,,,,,,,,,,,,,
SB,     2 AND 3 LN EXP,URBAN,8.5 ,29.8 ,22 ,14 ,7 ,1 ,1 ,15 ,,,,,,,,,,,,,,,,,,,,,,
SB,     4+ DIV EXP,URBAN,4.1 ,35.7 ,35 ,23 ,11 ,1 ,1 ,18 ,,,,,,,,,,,,,,,,,,,,,,
SB,     NON FWY,URBAN,78.3 ,348.1 ,551 ,343 ,203 ,5 ,5 ,281 ,,,,,,,,,,,,,,,,,,,,,,
SB,     FREEWAY,URBAN,40.0 ,993.2 ,846 ,580 ,259 ,7 ,8 ,353 ,,,,,,,,,,,,,,,,,,,,,,
SB,     TOTAL,URBAN,118.3 ,"1,341.3 ","1,397 ",923 ,462 ,12 ,13 ,634 ,,,,,,,,,,,,,,,,,,,,,,
SB,      2 AND 3 LN,COUNTYWIDE,100.4 ,240.1 ,277 ,164 ,108 ,5 ,5 ,150 ,,,,,,,,,,,,,,,,,,,,,,
SB,      4+ UND,COUNTYWIDE,9.3 ,43.3 ,58 ,38 ,19 ,1 ,1 ,26 ,,,,,,,,,,,,,,,,,,,,,,
SB,      4+ DIV,COUNTYWIDE,22.5 ,155.0 ,330 ,212 ,116 ,2 ,2 ,155 ,,,,,,,,,,,,,,,,,,,,,,
SB,     SUBTOTAL,COUNTYWIDE,132.2 ,438.4 ,665 ,414 ,243 ,8 ,8 ,331 ,,,,,,,,,,,,,,,,,,,,,,
SB,     2 AND 3 LN EXP,COUNTYWIDE,55.6 ,168.4 ,135 ,91 ,41 ,3 ,3 ,72 ,,,,,,,,,,,,,,,,,,,,,,
SB,     4+ DIV EXP,COUNTYWIDE,55.7 ,477.3 ,326 ,215 ,101 ,10 ,12 ,147 ,,,,,,,,,,,,,,,,,,,,,,
SB,     NON FWY,COUNTYWIDE,243.5 ,"1,084.1 ","1,126 ",720 ,385 ,21 ,23 ,550 ,,,,,,,,,,,,,,,,,,,,,,
SB,     FREEWAY,COUNTYWIDE,50.6 ,"1,096.5 ",891 ,612 ,271 ,8 ,10 ,376 ,,,,,,,,,,,,,,,,,,,,,,
SB,     TOTAL,COUNTYWIDE,294.0 ,"2,180.5 ","2,017 ","1,332 ",656 ,29 ,33 ,926 ,,,,,,,,,,,,,,,,,,,,,,
SBD,      2 AND 3 LN,RURAL ,427.7 ,641.1 ,507 ,266 ,223 ,18 ,24 ,364 ,,,,,,,,,,,,,,,,,,,,,,
SBD,      4+ UND,RURAL ,1.3 ,5.3 ,24 ,10 ,12 ,2 ,2 ,25 ,,,,,,,,,,,,,,,,,,,,,,
SBD,      4+ DIV,RURAL ,41.2 ,286.7 ,204 ,124 ,74 ,6 ,6 ,141 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     SUBTOTAL,RURAL ,470.2 ,933.1 ,735 ,400 ,309 ,26 ,32 ,530 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     2 AND 3 LN EXP,RURAL ,43.2 ,142.2 ,85 ,36 ,49 ,0 ,0 ,71 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     4+ DIV EXP,RURAL ,27.8 ,164.9 ,75 ,43 ,28 ,4 ,4 ,43 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     NON FWY,RURAL ,541.2 ,"1,240.2 ",895 ,479 ,386 ,30 ,36 ,644 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     FREEWAY,RURAL ,283.0 ,"3,795.2 ","2,393 ","1,644 ",708 ,41 ,43 ,"1,088 ",,,,,,,,,,,,,,,,,,,,,,
SBD,     TOTAL,RURAL ,824.2 ,"5,035.4 ","3,288 ","2,123 ","1,094 ",71 ,79 ,"1,732 ",,,,,,,,,,,,,,,,,,,,,,
SBD,      2 AND 3 LN,URBAN,119.5 ,355.9 ,340 ,189 ,142 ,9 ,10 ,213 ,,,,,,,,,,,,,,,,,,,,,,
SBD,      4+ UND,URBAN,7.0 ,55.1 ,39 ,16 ,22 ,1 ,1 ,35 ,,,,,,,,,,,,,,,,,,,,,,
SBD,      4+ DIV,URBAN,52.8 ,466.3 ,429 ,223 ,194 ,12 ,12 ,285 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     SUBTOTAL,URBAN,179.3 ,877.3 ,808 ,428 ,358 ,22 ,23 ,533 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     2 AND 3 LN EXP,URBAN,10.5 ,32.4 ,45 ,24 ,21 ,0 ,0 ,30 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     4+ DIV EXP,URBAN,6.9 ,43.2 ,46 ,16 ,29 ,1 ,2 ,46 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     NON FWY,URBAN,196.7 ,953.0 ,899 ,468 ,408 ,23 ,25 ,609 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     FREEWAY,URBAN,172.9 ,"8,107.3 ","7,892 ","5,374 ","2,449 ",69 ,77 ,"3,511 ",,,,,,,,,,,,,,,,,,,,,,
SBD,     TOTAL,URBAN,369.6 ,"9,060.2 ","8,791 ","5,842 ","2,857 ",92 ,102 ,"4,120 ",,,,,,,,,,,,,,,,,,,,,,
SBD,      2 AND 3 LN,COUNTYWIDE,547.1 ,997.0 ,847 ,455 ,365 ,27 ,34 ,577 ,,,,,,,,,,,,,,,,,,,,,,
SBD,      4+ UND,COUNTYWIDE,8.3 ,60.4 ,63 ,26 ,34 ,3 ,3 ,60 ,,,,,,,,,,,,,,,,,,,,,,
SBD,      4+ DIV,COUNTYWIDE,94.0 ,753.0 ,633 ,347 ,268 ,18 ,18 ,426 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     SUBTOTAL,COUNTYWIDE,649.4 ,"1,810.4 ","1,543 ",828 ,667 ,48 ,55 ,"1,063 ",,,,,,,,,,,,,,,,,,,,,,
SBD,     2 AND 3 LN EXP,COUNTYWIDE,53.7 ,174.6 ,130 ,60 ,70 ,0 ,0 ,101 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     4+ DIV EXP,COUNTYWIDE,34.7 ,208.1 ,121 ,59 ,57 ,5 ,6 ,89 ,,,,,,,,,,,,,,,,,,,,,,
SBD,     NON FWY,COUNTYWIDE,737.9 ,"2,193.1 ","1,794 ",947 ,794 ,53 ,61 ,"1,253 ",,,,,,,,,,,,,,,,,,,,,,
SBD,     FREEWAY,COUNTYWIDE,455.9 ,"11,902.5 ","10,285 ","7,018 ","3,157 ",110 ,120 ,"4,599 ",,,,,,,,,,,,,,,,,,,,,,
SBD,     TOTAL,COUNTYWIDE,"1,193.8 ","14,095.6 ","12,079 ","7,965 ","3,951 ",163 ,181 ,"5,852 ",,,,,,,,,,,,,,,,,,,,,,
SBT,      2 AND 3 LN,RURAL ,54.9 ,66.1 ,78 ,43 ,35 ,0 ,0 ,52 ,,,,,,,,,,,,,,,,,,,,,,
SBT,      4+ UND,RURAL ,0.0 ,0.1 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SBT,      4+ DIV,RURAL ,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     SUBTOTAL,RURAL ,54.9 ,66.2 ,78 ,43 ,35 ,0 ,0 ,52 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     2 AND 3 LN EXP,RURAL ,6.6 ,42.2 ,33 ,18 ,13 ,2 ,2 ,24 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     4+ DIV EXP,RURAL ,5.6 ,70.5 ,88 ,64 ,24 ,0 ,0 ,44 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     NON FWY,RURAL ,67.2 ,178.9 ,199 ,125 ,72 ,2 ,2 ,120 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     FREEWAY,RURAL ,4.9 ,95.1 ,60 ,38 ,22 ,0 ,0 ,30 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     TOTAL,RURAL ,72.1 ,274.0 ,259 ,163 ,94 ,2 ,2 ,150 ,,,,,,,,,,,,,,,,,,,,,,
SBT,      2 AND 3 LN,URBAN,8.6 ,75.0 ,42 ,20 ,20 ,2 ,2 ,34 ,,,,,,,,,,,,,,,,,,,,,,
SBT,      4+ UND,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SBT,      4+ DIV,URBAN,2.6 ,11.5 ,20 ,11 ,9 ,0 ,0 ,14 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     SUBTOTAL,URBAN,11.2 ,86.5 ,62 ,31 ,29 ,2 ,2 ,48 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     2 AND 3 LN EXP,URBAN,6.8 ,34.1 ,21 ,8 ,12 ,1 ,1 ,20 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     4+ DIV EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     NON FWY,URBAN,18.0 ,120.6 ,83 ,39 ,41 ,3 ,3 ,68 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     FREEWAY,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     TOTAL,URBAN,18.0 ,120.6 ,83 ,39 ,41 ,3 ,3 ,68 ,,,,,,,,,,,,,,,,,,,,,,
SBT,      2 AND 3 LN,COUNTYWIDE,63.5 ,141.1 ,120 ,63 ,55 ,2 ,2 ,86 ,,,,,,,,,,,,,,,,,,,,,,
SBT,      4+ UND,COUNTYWIDE,0.0 ,0.1 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SBT,      4+ DIV,COUNTYWIDE,2.6 ,11.5 ,20 ,11 ,9 ,0 ,0 ,14 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     SUBTOTAL,COUNTYWIDE,66.1 ,152.7 ,140 ,74 ,64 ,2 ,2 ,100 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     2 AND 3 LN EXP,COUNTYWIDE,13.5 ,76.3 ,54 ,26 ,25 ,3 ,3 ,44 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     4+ DIV EXP,COUNTYWIDE,5.6 ,70.5 ,88 ,64 ,24 ,0 ,0 ,44 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     NON FWY,COUNTYWIDE,85.2 ,299.5 ,282 ,164 ,113 ,5 ,5 ,188 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     FREEWAY,COUNTYWIDE,4.9 ,95.1 ,60 ,38 ,22 ,0 ,0 ,30 ,,,,,,,,,,,,,,,,,,,,,,
SBT,     TOTAL,COUNTYWIDE,90.1 ,394.6 ,342 ,202 ,135 ,5 ,5 ,218 ,,,,,,,,,,,,,,,,,,,,,,
SCL,      2 AND 3 LN,RURAL ,53.0 ,164.2 ,237 ,114 ,117 ,6 ,6 ,187 ,,,,,,,,,,,,,,,,,,,,,,
SCL,      4+ UND,RURAL ,0.0 ,0.1 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SCL,      4+ DIV,RURAL ,0.8 ,15.1 ,60 ,33 ,27 ,0 ,0 ,30 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     SUBTOTAL,RURAL ,53.8 ,179.4 ,297 ,147 ,144 ,6 ,6 ,217 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     2 AND 3 LN EXP,RURAL ,0.7 ,5.6 ,5 ,5 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     4+ DIV EXP,RURAL ,17.2 ,290.0 ,188 ,123 ,64 ,1 ,1 ,109 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     NON FWY,RURAL ,71.8 ,475.0 ,490 ,275 ,208 ,7 ,7 ,326 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     FREEWAY,RURAL ,1.8 ,54.3 ,17 ,10 ,7 ,0 ,0 ,12 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     TOTAL,RURAL ,73.6 ,529.3 ,507 ,285 ,215 ,7 ,7 ,338 ,,,,,,,,,,,,,,,,,,,,,,
SCL,      2 AND 3 LN,URBAN,11.1 ,43.3 ,51 ,29 ,21 ,1 ,1 ,24 ,,,,,,,,,,,,,,,,,,,,,,
SCL,      4+ UND,URBAN,1.0 ,9.2 ,9 ,6 ,3 ,0 ,0 ,3 ,,,,,,,,,,,,,,,,,,,,,,
SCL,      4+ DIV,URBAN,25.7 ,360.8 ,386 ,215 ,170 ,1 ,1 ,219 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     SUBTOTAL,URBAN,37.8 ,413.3 ,446 ,250 ,194 ,2 ,2 ,246 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     2 AND 3 LN EXP,URBAN,0.0 ,0.0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     4+ DIV EXP,URBAN,5.3 ,105.3 ,97 ,59 ,38 ,0 ,0 ,54 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     NON FWY,URBAN,43.1 ,518.6 ,543 ,309 ,232 ,2 ,2 ,300 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     FREEWAY,URBAN,135.7 ,"6,452.6 ","5,013 ","3,371 ","1,602 ",40 ,40 ,"2,202 ",,,,,,,,,,,,,,,,,,,,,,
SCL,     TOTAL,URBAN,178.8 ,"6,971.2 ","5,556 ","3,680 ","1,834 ",42 ,42 ,"2,502 ",,,,,,,,,,,,,,,,,,,,,,
SCL,      2 AND 3 LN,COUNTYWIDE,64.1 ,207.6 ,288 ,143 ,138 ,7 ,7 ,211 ,,,,,,,,,,,,,,,,,,,,,,
SCL,      4+ UND,COUNTYWIDE,1.0 ,9.3 ,9 ,6 ,3 ,0 ,0 ,3 ,,,,,,,,,,,,,,,,,,,,,,
SCL,      4+ DIV,COUNTYWIDE,26.5 ,375.9 ,446 ,248 ,197 ,1 ,1 ,249 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     SUBTOTAL,COUNTYWIDE,91.6 ,592.7 ,743 ,397 ,338 ,8 ,8 ,463 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     2 AND 3 LN EXP,COUNTYWIDE,0.7 ,5.6 ,5 ,5 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     4+ DIV EXP,COUNTYWIDE,22.4 ,395.3 ,285 ,182 ,102 ,1 ,1 ,163 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     NON FWY,COUNTYWIDE,114.8 ,993.6 ,"1,033 ",584 ,440 ,9 ,9 ,626 ,,,,,,,,,,,,,,,,,,,,,,
SCL,     FREEWAY,COUNTYWIDE,137.5 ,"6,506.9 ","5,030 ","3,381 ","1,609 ",40 ,40 ,"2,214 ",,,,,,,,,,,,,,,,,,,,,,
SCL,     TOTAL,COUNTYWIDE,252.3 ,"7,500.5 ","6,063 ","3,965 ","2,049 ",49 ,49 ,"2,840 ",,,,,,,,,,,,,,,,,,,,,,
SCR,      2 AND 3 LN,RURAL ,39.7 ,61.6 ,61 ,29 ,29 ,3 ,3 ,44 ,,,,,,,,,,,,,,,,,,,,,,
SCR,      4+ UND,RURAL ,1.2 ,5.8 ,6 ,3 ,3 ,0 ,0 ,4 ,,,,,,,,,,,,,,,,,,,,,,
SCR,      4+ DIV,RURAL ,5.1 ,97.5 ,90 ,55 ,35 ,0 ,0 ,51 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     SUBTOTAL,RURAL ,45.9 ,164.9 ,157 ,87 ,67 ,3 ,3 ,99 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     2 AND 3 LN EXP,RURAL ,5.1 ,23.3 ,10 ,4 ,6 ,0 ,0 ,8 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     4+ DIV EXP,RURAL ,0.5 ,2.4 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     NON FWY,RURAL ,51.5 ,190.6 ,167 ,91 ,73 ,3 ,3 ,107 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     FREEWAY,RURAL ,2.1 ,43.9 ,16 ,10 ,6 ,0 ,0 ,7 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     TOTAL,RURAL ,53.5 ,234.5 ,183 ,101 ,79 ,3 ,3 ,114 ,,,,,,,,,,,,,,,,,,,,,,
SCR,      2 AND 3 LN,URBAN,39.2 ,127.6 ,239 ,134 ,100 ,5 ,6 ,136 ,,,,,,,,,,,,,,,,,,,,,,
SCR,      4+ UND,URBAN,0.9 ,10.9 ,18 ,11 ,7 ,0 ,0 ,11 ,,,,,,,,,,,,,,,,,,,,,,
SCR,      4+ DIV,URBAN,5.6 ,69.3 ,85 ,52 ,32 ,1 ,1 ,38 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     SUBTOTAL,URBAN,45.7 ,207.8 ,342 ,197 ,139 ,6 ,7 ,185 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     2 AND 3 LN EXP,URBAN,2.3 ,12.7 ,4 ,4 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     4+ DIV EXP,URBAN,0.6 ,13.2 ,18 ,12 ,6 ,0 ,0 ,9 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     NON FWY,URBAN,48.6 ,233.7 ,364 ,213 ,145 ,6 ,7 ,194 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     FREEWAY,URBAN,21.1 ,500.7 ,489 ,330 ,155 ,4 ,4 ,231 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     TOTAL,URBAN,69.7 ,734.4 ,853 ,543 ,300 ,10 ,11 ,425 ,,,,,,,,,,,,,,,,,,,,,,
SCR,      2 AND 3 LN,COUNTYWIDE,78.9 ,189.3 ,300 ,163 ,129 ,8 ,9 ,180 ,,,,,,,,,,,,,,,,,,,,,,
SCR,      4+ UND,COUNTYWIDE,2.1 ,16.7 ,24 ,14 ,10 ,0 ,0 ,15 ,,,,,,,,,,,,,,,,,,,,,,
SCR,      4+ DIV,COUNTYWIDE,10.6 ,166.8 ,175 ,107 ,67 ,1 ,1 ,89 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     SUBTOTAL,COUNTYWIDE,91.6 ,372.7 ,499 ,284 ,206 ,9 ,10 ,284 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     2 AND 3 LN EXP,COUNTYWIDE,7.3 ,36.0 ,14 ,8 ,6 ,0 ,0 ,8 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     4+ DIV EXP,COUNTYWIDE,1.1 ,15.6 ,18 ,12 ,6 ,0 ,0 ,9 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     NON FWY,COUNTYWIDE,100.0 ,424.3 ,531 ,304 ,218 ,9 ,10 ,301 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     FREEWAY,COUNTYWIDE,23.2 ,544.7 ,505 ,340 ,161 ,4 ,4 ,238 ,,,,,,,,,,,,,,,,,,,,,,
SCR,     TOTAL,COUNTYWIDE,123.2 ,969.0 ,"1,036 ",644 ,379 ,13 ,14 ,539 ,,,,,,,,,,,,,,,,,,,,,,
